sign	date	prediction
capricornio	2019-12-03	 Hoy vas a relativizar mucho todo lo que te pase y comprenderás que hay cosas que no son tan importantes como les parecen a otras personas, especialmente a algún familiar que no estará de acuerdo con tu postura o con lo que planeas hacer.
acuario	2019-12-03	 No es nada negativo estar solo y hoy te vas a dar cuenta de ello porque serás capaz de disfrutar con un plan con el que contabas con alguien, pero que al final no podrá estar contigo. Te sentirás bien y vas a vivir unos momentos muy personales y sabios.
piscis	2019-12-03	 No habrá grandes cambios hoy en tu vida, pero sí es cierto que vas a tener bastantes horas libres para buscar información o ir pensando en algo alegre y divertido de cara a las fiestas que se aproximan. En ese tema volcarás muchas ilusiones, no lo olvides.
aries	2019-12-04	 Es cierto que te intriga mucho, pero no debes apartarte por ahora del camino que te has trazado con una persona a la que no terminas de conocer bien. Hasta el momento has controlado la situación. Sigue así porque no es el momento de dar muchos pasos a una relación más cercana.
tauro	2019-12-04	 No te favorece hoy mucho la climatología y te vas a sentir con bastante cansancio y un bajón de fuerzas. Puede que solo sea cuestión de descansar algo más, pero no descartes acercarte al médico y obtener una información fiable y no cualquier cosa que leas en Internet.
geminis	2019-12-04	 No es bueno callarte todo lo que te pasa por la cabeza o en tu vida. Contar las cosas ayuda mucho a verlas en su realidad, en su justa medida. Busca a un amigo o una amiga de confianza y desahógate. Su comprensión hará que esa tensión que sientes en tu interior, disminuya.
cancer	2019-12-04	 Quizá no te estés dando cuenta de que la vida te ofrece oportunidades y que están delante de ti y no te percatas. No pases de largo de todo y mucho menos de ti mismo. Ponte a trabajar en ti, es lo más importante. Potencia tus habilidades, sácales más partido.
leo	2019-12-04	 El miedo no es algo que te suela paralizar pero hoy puede que algo te frene para tomar una decisión complicada o que implica el bienestar de alguien. Si es un tema profesional, actúa con elementos objetivos, no lo dejes todo a la intuición, utiliza los datos.
virgo	2019-12-04	 Hay una persona en tu vida que es más importante de lo que quieres reconocer y estás muy pendiente de ella lo que hace que a veces te obsesiones. No debes dejarte ir por ese camino. Puedes estropear la relación porque presiones demasiado. Deja espacio libre.
libra	2019-12-04	 Hoy sucede algo que te levantará mucho el ánimo y con lo que te sentirás muy feliz. Probablemente será una noticia de un amigo que ha conseguido un éxito profesional en el que has colaborado. Compartirás ese éxito por la noche con un encuentro o una cena.
escorpio	2019-12-04	 No debes preocuparte ahora por lo económico ya que dentro de poco llega un dinero extra que te ayuda a resolver ciertos pagos pendientes. Puedes también darte un pequeño capricho, pero ojo con los lujos. Un capricho no significa necesariamente gastar mucho dinero.
sagitario	2019-12-04	 Hoy podrás dar lo mejor de ti en una actividad social o con un grupo de personas con los que estás en contacto habitualmente. Te sentirás muy bien y las compensaciones emocionales serán muchas. Tu círculo social está en plena efervescencia.
capricornio	2019-12-04	 Relájate y haz lo que te apetezca sin pensar en lo que piensen los demás, porque todo el mundo se siente juzgado alguna vez y no es motivo para que renuncies a tu propio camino. Siéntete libre de actuar según tus criterios, siempre que no dañen a nadie.  
acuario	2019-12-04	 Comienzas a tener una reacción positiva ante un hecho que te ha dolido pero que te ha enseñado muchas cosas. Ahora valoras más tu entorno más cercano y el presente y vives menos pensando en el éxito. Te planteas un cambio profesional brusco.
piscis	2019-12-04	 La Luna estará en creciente en tu signo hoy, algo que te será muy relevante en esta jornada ya que alguien te da un buen empujón en un proyecto que persigues desde hace tiempo. Tu entusiasmo en inmenso y no vas a aceptar un “no” como respuesta en nada.
aries	2019-12-05	 No podrás hacer nada para evitar que una persona piense de ti lo que quiera y que eso no sea lo que tu crees que sería justo. Pero no debes concederle ni un minuto más de tu tiempo. Pasa la página cuanto antes y si no comprende tu actitud, no insistas.
tauro	2019-12-05	 Si hoy sucede algo inesperado o fuera de lo habitual, piensa si no puede ser una señal para que cambies algo en tu vida o en tu manera de pensar. Quizá un libro o una película te hagan reflexionar mucho. Te abrirán la mente para que veas otras realidades.
geminis	2019-12-05	 Un golpe de suerte puede cambiar muchas cosas hoy y serán favorables para tus intereses. Pero debes de ser discreto y no comentar nada con nadie. Es hora de sacarle partido a tu inteligencia, pero mueve tus hilos de una manera sutil, nadie debe enterarse de ciertos movimientos.
cancer	2019-12-05	 Tienes mucha ilusión por esa escapada que vas a hacer quizá a un lugar en el que hay de alguna manera un poco de magia de estas fechas. Si es con la familia, vas a vivir momentos muy divertidos y felices. Para ellos y para ti puede ser una sensación inolvidable.
leo	2019-12-05	 A veces te exiges demasiado y eso no conduce a ninguna parte porque lo único que hace es añadirte estrés y mal humor. Intenta frenar ese ciclo tan negativo y delegar responsabilidades. No te calles ante un jefe si ves que no reconoce lo que estás haciendo.
virgo	2019-12-05	 Poner límites no es malo y a veces es muy conveniente frenar antes de caer en una trampa emocional. Si crees que alguien está abusando de tu confianza en el trabajo, exprésalo con calma, pero claramente. Piensa que lo más importante eres tu y plantéate nuevos caminos laborales.
libra	2019-12-05	 Quizá no debes pedir tantas opiniones sobre un tema legal o de documentos. Es mejor que busques ayuda profesional, aunque eso te cueste algo de dinero. Pero solucionarás mejor lo que te preocupa y en un tiempo más corto y con menos coste personal.
escorpio	2019-12-05	 Confía en tu intuición y di que no a un plan que te ofrecen que no es tan apetecible como parece y que solo servirá para dejarte con demasiado cansancio. Si vas a hacer un viaje, mira por tu seguridad antes que ninguna otra cosa. No todo vale, cuidado.
sagitario	2019-12-05	 Andarás hoy con muchas prisas para terminar un asunto o un trabajo ya que planeas tener unas pequeñas vacaciones. No dejes que nadie te estropee esos planes solo porque a esa persona le interese para sus opciones personales en la empresa. Ojo.
capricornio	2019-12-05	 Hoy no es buen día para que intentes una gestión complicada que hasta ahora no te ha salido como esperabas. Lo mejor es que dejes que las cosas tomen su forma y sobre todo no presiones a nadie. En pocos días, algo cambiará para mejor en este tema.
acuario	2019-12-05	 Cambiar de escenario te va a sentar muy bien, pero lo más importante es que apagues el móvil y dejes de mirar todo el rato las redes sociales. Vive la realidad e intenta disfrutar de todo lo que te rodea y no de lo que en realidad solo es apariencia.
piscis	2019-12-05	 No te apetecerá demasiado, pero lo cierto es que hoy tendrás que ir a cierto lugar alejado para ayudar a un amigo con un tema que le preocupa un poco aburrido. Al final te alegrarás de haberlo hecho porque valoras lo que significa realmente la palabra amistad.  
aries	2019-12-06	 No te hagas el duro y dale a tu pareja ese capricho que le apetece tanto y que tanto tiempo lleva persiguiendo. Si lo haces en forma de sorpresa y con cierto secretismo, la alegría que se va a llevar hará que la relación vuelva a tener mucha pasión.
tauro	2019-12-06	 Si no tienes pareja, va a disfrutar bastante de esa independencia y también del juego de la seducción que puede divertirte mucho en este momento ya que la aventura te tienta. Puede ser una noche en la que te dejarás llevar y harás alguna pequeña “locura”.
geminis	2019-12-06	 Quizá ocultas a tu familia más cercana una información sobre una escapada secreta que realmente no te apetece nada que conozcan. Pero deberás tener cuidado para que no la descubran. Procura que no se te escape nada en esta búsqueda de otras cosas que has decidido hacer.
cancer	2019-12-06	 Hay cambios que no te gustan nada, pero que no te queda más remedio que aceptar y eso lo vas a ver claro al regresar a un lugar, quizá de tu infancia, que ya no es el mismo que recuerdas. Ponerse melancólico no sirve nada, procura ver el lado positivo.
leo	2019-12-06	 Aprovechas el día festivo para favorecer tu organismo con un poco de calma y dejar de lado el estrés. No vas a participar demasiado en fiestas ni reuniones, aunque tampoco te niegues a dar un paseo relajante y sin prisas con la pareja o con un amigo.
virgo	2019-12-06	 Hoy te va a apetecer bastante disfrutar de un momento de intimidad y calma, incluso de soledad, en el que puedas estar a tu gusto y muy a tu aire con un buen libro o con tu música preferida. Intenta que los más cercanos lo comprendan y lo acepten.
libra	2019-12-06	 Una escapada a un lugar con mucho bullicio y con caras alegres o ir de compras será lo que más te apetezca hoy y es algo en lo que vas a estar muy volcado, disfrutando al máximo y sin poner pegas porque llevas bastante tiempo preparando ese viaje.
escorpio	2019-12-06	 A pesar de que es un día con bastante tranquilidad en general, necesitarás estar centrado para solucionar los pequeños problemas domésticos que se pueden presentar hoy. No te queda más remedio que atenderlos, a pesar de que no te apetezca nada.
sagitario	2019-12-06	 No hace falta que te enfades si crees que alguien te quiere engañar con una cuenta o con cualquier otro asunto con desconocidos, en la calle, o en una tienda. Será simplemente una equivocación, así que no dejes que te arruine el comienzo del fin de semana.
capricornio	2019-12-06	 Si hoy debes trabajar, no pienses en lo duro o complicada que pueda ser la jornada por cualquier circunstancia, sino en la parte más positiva que tiene y que te va a permitir después mantener tu economía bastante bien o darte un capricho que te apetece.
acuario	2019-12-06	 No pongas barreras a nada porque te conviene dejarte llevar por las circunstancias. No dudes en aceptar cualquier tipo de plan de diversión o invitación a salir, aunque sea de personas poco conocidas. Tendrás nuevas oportunidades de relación  de abrir tu círculo social.
piscis	2019-12-06	 El momento del año favorece que estreches lazos con personas a las que por razones de trabajo o de agenda, no ves a menudo. Hay algunas relaciones de amistad o familiares que se van a ver muy incrementadas positivamente en este periodo. Tendrás ganas de salir y estrechar los lazos.
aries	2019-12-07	 Te apetecerá estar bastante tranquilo y alejado del barullo y vas a procurar que nada ni nadie te moleste. Quizá alguien se enfade un poco por eso, pero no debes sentirte mal. Cuando es necesario sabes cumplir con tus obligaciones y responsabilidades.
tauro	2019-12-07	 Si practicas deportes de riesgo, debes de estar muy atento a cualquier circunstancia y seguir escrupulosamente las medidas de seguridad. No cometas imprudencias ni te dejes llevar por personas que desprecian el riesgo y que se saltan las reglas.
geminis	2019-12-07	 Tu autoestima estará bastante equilibrada y con tendencia a subir ya que te vas a probar a ti mismo tu eficacia en algo que no esperabas hacer o al menos hacerlo de una manera tan sencilla o perfecta. Procura que sea algo que puedas compartir con los demás. Estarás muy orgulloso u orgullosa de ti.
cancer	2019-12-07	 Hoy te sentirás con más animación, más energía y ganas de hacer cosas. Aprovecha para poner en orden algo de tu entorno más personal de lo que puedes disfrutar en el hogar o preparar en él esos detalles que sueles tener en estas fechas. 
leo	2019-12-07	 Aunque no sea algo que provoques tu, la familia puede ponerse algo pesada y no será muy colaboradora en lo que respecta a tus deseos más inmediatos. Pero la solución pasa por tener un poco de paciencia y no provocar tensiones que puedan empeorar tu humor.
virgo	2019-12-07	 Estás a punto de vencer un obstáculo íntimo para llegar a donde quieres llegar. Hoy te expresarás en público con mucha facilidad y tus palabras van a convencer a un grupo de personas. Ahora tendrás la oportunidad de mejorar mucho tus relaciones públicas. Aprovéchalo.
libra	2019-12-07	 Querrás poner a punto tu imagen para ir a un evento social o de cara a las fiestas y en eso, que muchas veces dejas de lado, vas a emplear tiempo y dinero. Lo cierto es que ahora te sentará muy bien y te verás mucho mejor en el espejo, lo que es importante.
escorpio	2019-12-07	 Sacas tu artillería pesada si alguien te lleva la contraria, pero piensa que no debes ir demasiado lejos de una manera brusca y más si es con la familia o la pareja. Además, te toca calmar los ánimos e intentar tender puentes entre algunos miembros de la familia distanciados.
sagitario	2019-12-07	 Para muchos nativos, todo lo relacionado con los niños va a ser hoy muy importante y va a llenar su tiempo de una manera o de otra. Será un punto de atención y fuente de sensaciones muy agradables. La familia funcionará muy bien y con afecto.
capricornio	2019-12-07	 Confundir las señales es algo que hoy no te puedes permitir ya que el error podría traerte algún disgusto. Veas lo que veas, no actúes sin pensar, sobre todo si es por las redes sociales y sientes que es algo que te ofende. Lo mejor es no entrar en la discusión.
acuario	2019-12-07	 Estarás muy en contacto con los tuyos, aunque estén lejos y ellos te van a dar una noticia que te hará cambiar algunos planes o que te llevará a tener que ayudarles de alguna manera, quizá económicamente. Pero estarás dispuesto a todo lo que haga falta.
piscis	2019-12-07	 Tu intuición no te va a fallar hoy así que tendrás mucha razón cuando opines sobre la actitud de una persona cercana que no te convence demasiado y te alejes de ella sin darle ninguna explicación. No tienes obligación de hacerlo, pero aléjate sin levantar comentarios.
aries	2019-12-08	 Tu personalidad más característica será hoy arrolladora y vas a convencer a todo el que tengas a tu alrededor de tus ideas u opiniones. Casi siempre dices lo que piensas y eso puede ser un arma de doble filo, así que utilízala con toda precaución.
tauro	2019-12-08	 No permitas que éste sea un domingo triste de esos que parece que no sirven para nada. Haz planes distintos con la familia o con la pareja para salir de casa y ver un espectáculo o ir a un lugar divertido. Eso te hará pasar un día muy especial y desestresante.
geminis	2019-12-08	 No dejes sin acabar algo que has empezado porque a veces te gusta hacer muchas cosas a la vez y no te concentras en una lo suficiente para rematarla. Si es alguna causa social o solidaria, debes estar ayudando de la misma manera que cuando empezaste a hacerlo.
cancer	2019-12-08	 No te obsesiones con la salud de una manera equivocada, porque una cosa es cuidarse y llevar una vida sana y otra creer que estás enfermo sin estarlo. Sal a que te de el aire libre, da un paseo o cualquier actividad que te confirme que el ejercicio es la mejor prevención.
leo	2019-12-08	 Hoy vas a tener que representar un papel, como si fueras un actor, delante de alguien que no te cae nada bien. Lo mejor que puedes hacer si te ves en la obligación de tener ese contacto es estar el menos tiempo posible con esa persona. Después, olvídalo todo y no te enfades con nadie.
virgo	2019-12-08	 Nadie tiene la culpa de que a veces tomes actitudes egoístas y que eso repercuta en tus relaciones personales. Debes examinar lo que haces con la familia, quizá con un hermano o una hermana y establecer puentes para una mayor generosidad y comunicación.
libra	2019-12-08	 Tienes muy cerca algo por lo que has luchado durante largo tiempo. Si confías en ti, lo vas a conseguir muy pronto, pero la clave está en no rendirse ante las adversidades. Mira todo con ojos positivos y si algo no sale a tu gusto, trata de no darle demasiada importancia.
escorpio	2019-12-08	 Escucharás con paciencia a un amigo o te acercarás a su casa para estar con él o con ella, ya que necesita que le aportes comprensión y que le animes a encarar alguna circunstancia nueva que ha entrado en su vida y que supone un brusco cambio. Lo harás de maravilla.
sagitario	2019-12-08	 Buscarás la calma con una salida de ocio tranquila en la que puede que te reencuentres con la naturaleza o con alguna actividad deportiva que te gusta mucho. Eso será para ti un bálsamo ya que te ayudará a despejarte de todos los problemas laborales.
capricornio	2019-12-08	 Si tienes que trabajar, piensa que es una magnífica oportunidad para demostrar a tus jefes lo bien que lo puedes hacer y ganar en imagen y en respeto profesional. Tus inquietudes en este sentido no son reales, debes de tener toda la tranquilidad del mundo.  
acuario	2019-12-08	 Si atraviesas un momento poco claro respecto a algunas cuestiones, debes buscar respuestas y no estarán fuera de ti. Eso sí, hoy te encontrarás con alguien que te puede orientar ya que sus palabras resultarán todo una inspiración para ti. Te abrirán la mente para dar con las soluciones.
piscis	2019-12-08	 A veces despistas mucho a los que están a tu alrededor porque no saben muy  bien lo que vas a hacer. Quizá hoy te pidan explicaciones y lo cierto es que se las tendrás que dar a alguien cercano. Cuidado con las pequeñas mentiras, pueden descubrirte fácilmente.
aries	2019-12-09	 Has escogido una opción en la que nadie reparaba, pero que te está abriendo un camino inesperado y muy eficaz para llegar a donde tu deseas y eso te hace sentirte diferente, pero con mucha fuerza y empuje. Confías ahora mucho en tus posibilidades.
tauro	2019-12-09	 No le sigas la corriente a alguien que no juega demasiado limpio y que no deja claro lo que quiere de ti. Es momento de ser precavido y no arriesgar nada en ningún sentido hasta que pase un poco de tiempo. Observa todo antes de actuar u opinar en voz alta.
geminis	2019-12-09	 Hoy debes estar alerta y tener cuidado con ciertos contratiempos que pueden llegar por no haber previsto el tiempo necesario para hacer unas gestiones o un encargo que es un poco tedioso o complicado. Si alguien te pide un favor, no se lo niegues.
cancer	2019-12-09	 No te hará demasiada gracia recibir ciertas órdenes en el trabajo, pero tendrás que aceptarlo sin rechistar. No lo guardes todo para ti y procura desahogarte en tu círculo más íntimo. Lo necesitas y te vendrá bien, pero no te quejes en exceso, solo lo justo.
leo	2019-12-09	 Cada vez que te planteas ese cambio que sabes es necesario que hagas, te quedas bloqueado. Piensa si no necesitas algo de ayuda para encauzar bien la manera de abordarlo, porque es posible, no lo dudes. Lo conseguirás cuando reconozcas tus fallos y los rectifiques.  
virgo	2019-12-09	 Estás preparando un viaje o una salida en estos próximos días y puede que te encuentres algún inconveniente de última hora. Un amigo o un compañero te va a ayudar a solucionarlo más pronto de lo que crees. Debes estar dispuesto a escucharle.  
libra	2019-12-09	 Desahogarte con personas de toda confianza es lo que te apetecerá hoy tras una discusión o un momento tenso que probablemente va a surgir a lo largo de la mañana. Eso te vendrá muy bien, te escucharán y te apoyarán. Verás como te vas relajando poco a poco.
escorpio	2019-12-09	 No te pongas de mal humor si hoy tienes que cumplir primero con la obligación y después con la diversión. Piensa que si el tiempo de ocio hoy es corto, en los próximos días vas a disfrutar de todo él. Y tienes muchas posibilidades de pasarlo bien.
sagitario	2019-12-09	 En muchas ocasiones, una cierta naturaleza dual te hace estar un poco entre dos mundos, o dos aspectos de la realidad. Esto estará hoy muy potenciado y puede que te lleve a no ver las cosas con objetividad. Debes poner distancia, reposar mentalmente.
capricornio	2019-12-09	 Cuidado con ciertos planteamientos un poco radicales que puede que no gusten a alguien cercano que colabora contigo en un negocio o en un trabajo. Debes intentar hoy ser más flexible, abrir tu mente y dejar que todos contribuyan con sus ideas.
acuario	2019-12-09	 Si tienes un trabajo por poco tiempo, piensa que no es tan malo como parece y procura sacar la mejor parte que tenga, como por ejemplo el ahorro que puedes hacer y que te vendrá muy bien para el futuro. Tendrás más oportunidades más adelante.  
piscis	2019-12-09	 No dejes que cierta parte de tu pasado pueda regresar ante ti y te ponga triste por algunas cosas que ya no son como antes y que quizá no puedas hacer de la misma manera. Toca asumirlo y mirar al futuro. Busca otras opciones que resulten más aptas a tus circunstancias.
aries	2019-12-10	 Ya falta menos para que te vuelvas a encontrar con algunas personas que echas de menos y a las que llevas tiempo sin ver. Eso te hace mucha ilusión y tendrás alegría y muchas ganas de prepararlo todo. Feliz porque se acercan momento muy especiales.  
tauro	2019-12-10	 Hoy vas a empezar a ver el final de algo que te estaba preocupando y que comienza a solucionarse por fin. Tu espíritu se sentirá mucho más en calma, y las sonrisas afloran en tu rostro. Te sentirás mucho mejor porque ves que el temporal pasa.
geminis	2019-12-10	 Tu talante será hoy resolutivo y eso lo puedes aprovechar en tu favor mucho más de lo que crees. A lo largo del día verás que hay oportunidades que no puedes dejar de escapar. No lo hagas ya que de lo contrario te vas a arrepentir mucho. Un amigo te avisa de algo.
cancer	2019-12-10	 No dejes que los acontecimientos te arrastren y te lleven a reuniones o compromisos sociales que no te apetecen nada. Hay gente cerca con la que no te apetece conversar lo más mínimo. No tienes porqué hacerlo, simplemente se educado con ellas y charla con otras personas.
leo	2019-12-10	 Te llega una noticia profesional o laboral que te favorece porque se alarga en el tiempo algo que no te apetecía demasiado tener que afrontar ya. Y ese tiempo corre a tu favor, no tengas ninguna duda. En cualquier caso, busca información fiable al respecto.
virgo	2019-12-10	 Será una mañana un poco agobiante porque hay muchos temas abiertos y quizá tengas que correr de un lado a otro y eso te producirá bastante estrés. Intenta parar, tomarte un respiro, sentarte a tomar un café. Aunque creas que estás perdiendo el tiempo, lo estás ganando.
libra	2019-12-10	 Empiezas a mirar el calendario con un poco de preocupación porque crees que no podrás hacer todas las cosas que deseas en estos días de vacaciones y que se está echando el tiempo encima. Organízate mejor porque esa será la clave para sacar lo mejor de todo.
escorpio	2019-12-10	 Te conviene descansar más y no hacer tantos excesos como vienes haciendo porque tu organismo te va a recordar qué es lo mejor para él y lo vas a notar. Ojo con la comida y la bebida, ten precaución y no te excedas que aún quedan muchas fiestas que celebrar.
sagitario	2019-12-10	 Debes vivir el presente con intensidad y no pensar en algunos temas familiares que te han enfadado o puesto triste en los últimos días. Si alguien no te comprende, quizá debes explicarle mejor lo que te sucede y por donde quieres llevar tu vida.
capricornio	2019-12-10	 Es muy probable que recibas invitaciones para algún acto social en el que vas a poder charlar con alguien que te interesa mucho e incluso descubrir a una persona muy especial. No pierdas ojo de nada de lo que sucede a tu alrededor. Algunas actitudes serán reveladoras.
acuario	2019-12-10	 Aprovecha el descanso o unas vacaciones para pensar sobre lo que es más importante en tu vida. Tendrás tiempo para la reflexión y para afrontar algún problema que no te parecerá tan importante cuando lo hayas analizado convenientemente.  
piscis	2019-12-10	 Renuevas tu fe en ti y eso es muy importante ahora porque te espera una prueba emocional, quizá te reencuentres con alguien a quien hace mucho tiempo que no ves. Mantén la calma, será positivo porque te darás cuenta de que ya no supone un problema para ti.
aries	2019-12-11	 Tu organismo está bastante bien en este momento, e incluso remonta alguna pequeña molestia debido a la temperatura, pero no debes dejar aquellos hábitos que te ayudan a hacer una vida más saludable. Ya has comprobado lo bien que te van.
tauro	2019-12-11	 Procura que no te afecten algunas presiones que puede haber en el trabajo, quizá para terminar un encargo o para conseguir un cliente. No es momento de cambio, deja que pase todo esto sin estresarte y sin tomarte todo como si fuera una carrera de obstáculos.
geminis	2019-12-11	 Todo fluye bastante bien cerca de ti e incluso, si no tienes pareja, vas a encontrar, sin proponértelo, a alguien que te atraerá mucho. Te captará su imagen, pero mucho más su conversación y sus ganas de reír. Eso es algo muy importante para ti.  
cancer	2019-12-11	 No le pidas a tu organismo lo que no puede darte, así que procura dormir más y no robarle horas al descanso por estar de fiesta. Es importante que las relaciones sociales o los compromisos no te perjudiquen a la salud ni, y esto también es importante ahora, al bolsillo.  
leo	2019-12-11	 Recibirás un pequeño detalle de alguien inesperado y esto te sorprenderá mucho porque lo cierto es que no pensabas que esa persona te tenía tanto afecto. Déjate llevar por esa sensación de agradecimiento y bondad. Hay una corriente muy positiva a tu alrededor.
virgo	2019-12-11	 Podrás dar por terminado un trabajo quizá relacionado con enseñanzas o aprendizajes que te habías propuesto acabar. Y lo cierto es que será con éxito y te van a llover las felicitaciones. Estarás muy feliz porque has conseguido una gran meta.
libra	2019-12-11	 No te vendrá mal dejar el móvil apagado durante un largo rato hoy. Es la mejor manera de centrarte de verdad en lo que tienes que hacer, así evitarás distracciones y aprovecharás mejor el tiempo. No es imprescindible estar conectado sin interrupción.
escorpio	2019-12-11	 Ojo con hacer comentarios mordaces de terceras personas por las redes sociales porque hoy no serán muy bien aceptados en tu entorno. Procura que lo que digas no tenga tanta ironía. Aleja de ti esa tentación, porque no te va a favorecer en nada.
sagitario	2019-12-11	 Aprovecha una comida de empresa o una reunión para acercarte a un compañero con el que debes de mejorar tus relaciones. Es el momento oportuno, háblale en un ambiente distendido y sin acritud. Al principio se sorprenderá, pero luego estará abierto a la reconciliación.
capricornio	2019-12-11	 Sigues pensando en asuntos afectivos que te tienen algo angustiado porque no lo ves claro e incluso te puedes plantear una ruptura. Espera un poco, no es momento de decisiones tan drásticas. Aún hay tiempo para pensar lo que deseas realmente.
acuario	2019-12-11	 Si tienes pareja y se ha resentido de tu trabajo o de poca comunicación, vas a tener la oportunidad de arreglar esa situación. Pero tendrás que poner bastante de tu parte y no exigirle todo a la otra persona. Date cuenta de cómo han transcurrido estos últimos meses.
piscis	2019-12-11	 Puede que un tema laboral te lleve a retrasar las vacaciones o cambiar los planes pero te interesa hacerlo si tienes un negocio, ya que puede solucionarte económicamente más de lo que crees. Pon toda la carne en el asador ahora, ya disfrutarás después.
aries	2019-12-12	 Vas a disfrutar mucho de un espectáculo o una salida de ocio que esperabas con ilusión. Será, además, una buena ocasión para mejorar tu imagen o lucir algo que has comprado hace poco. Déjate llevar por ese toque frívolo que te viene bien de vez en cuando.
tauro	2019-12-12	 Económicamente, mejoran las perspectivas y te llega una cantidad de dinero que te hará afrontar con tranquilidad una deuda o un pago importante. En cualquier caso, organiza bien tus finanzas sin derrochar. Es momento de pensar en el futuro.  
geminis	2019-12-12	 La Luna llena en tu signo te hará estar pensativo, algo más ensimismado que de costumbre y un poco fuera de la realidad, lo que hará que alguien piense que no te comprende muy bien. No te preocupes por eso porque no es nada que de verdad te afecte.
cancer	2019-12-12	 Dejas vagar tu mente sin ganas de hacer nada, pero eso no es tan malo como crees y no debes sentirte mal por ello. A veces, esos espacios en blanco sirven para dejar atrás el estrés y volver como nuevo en el camino por alcanzar las metas o los sueños.
leo	2019-12-12	 No te interesa estresarte por lo que los demás quieran hacer y por los planes que organicen. Si no te apetece hacer algo, debes decirlo con tranquilidad, sin mal humor, pero con la intención de que te respeten. Diles que puedes unirte a ellos más tarde o en otro momento.
virgo	2019-12-12	 Hoy tendrás encuentros agradables y con buen nivel de conversación, especialmente si te mueves en el terreno intelectual o cultural. Si no, también puede ser muy divertido lo que te propones hacer. En cualquier caso será una jornada muy entretenida.
libra	2019-12-12	 Vas a tener hoy mucha complicidad con alguien muy próximo con quien te llevas muy bien y compartes muchas opciones. Le contarás algo que te preocupa y te abrirá los ojos a una solución. Lo cierto es que remonta tu humor bastante y hay sonrisas.
escorpio	2019-12-12	 No te dejes llevar por el consumismo y gastes más de lo necesario y en cosas completamente inútiles que luego vas a dejar tiradas en cualquier parte. Piensa en regalos o caprichos solidarios que beneficien en ambas direcciones, que ayuden a alguien.
sagitario	2019-12-12	 Si ves que algo ha cambiado en tu relación de pareja, debes de preguntarte porqué. No se trata de que sea negativo, sino de una evolución que en el fondo puede ser muy beneficiosa para ambos. Quizá te plantees ir más allá o ampliar la familia.
capricornio	2019-12-12	 Te pedirán un favor que no te apetece mucho hacer, pero debes de demostrar que cuando quieres, sabes regalar generosidad y solidaridad. Hay causas que merecen la pena, no lo olvides, así que deja esa pizca de pereza que tienes y ponte a funcionar.
acuario	2019-12-12	 No quieres cambiar tus hábitos cotidianos y eso perjudica muchas veces tus relaciones personales, sobre todo si convives con compañeros o con la pareja. Plantéate que eso no es lo ideal y que debes ceder. Si te vas de vacaciones, proponte empezar de nuevo en este terreno a la vuelta.
piscis	2019-12-12	 Echas de menos a algunas personas de tu familia o de tu entorno que han tomado otros caminos y se han alejado. Debes dejar que cada uno siga su sendero, sin ataduras y en libertad. Te lo agradecerán, ya que entenderán lo que haces por ellos.
aries	2019-12-13	 Hay alguien que se está acordando mucho de ti pero no se atreve a llamarte o a mandarte un wasap por temor a tu reacción ya que quizá se alejó de ti de una manera tensa o con discusión. Replantéate la situación porque quizá no merezca la pena seguir con el enfado.
tauro	2019-12-13	 Hay algo que hoy se va a solucionar en tu entorno relacionado con la salud, seguramente de una persona de edad o que ha tenido un problema. Pero las cosas comienzan a mejorar, aunque lentamente. Eso te permite volver a tus hábitos y recomponer tu vida.
geminis	2019-12-13	 Será una jornada con mucho ímpetu para cualquier tipo de actividad física que quieras realizar ya que además de que tu organismo te responde bien, estarás inspirado mentalmente. Aprovecha para ponerte a punto e incluso para elevar tu nivel de exigencia.
cancer	2019-12-13	 Si dejas todo para el último momento, no te saldrá bien lo que habías planeado y además gastarás más de lo que debes. Es mucho mejor hacerlo todo con un planteamiento más escalonado. Procura ser cauto en todos los sentidos y no enfadarte por nada.
leo	2019-12-13	 Hoy vas a seguir muy pendiente de varios asuntos profesionales o de negocios que te gustaría zanjar pronto, antes de que acabe el año. Pero antes debes aclarar las cosas con socios o compañeros de cara al futuro. Sentar las bases a partir de ahora resultará fundamental.
virgo	2019-12-13	 Si no escuchas los consejos de salud que te da un profesional, no vas a conseguir mejorar en algo que no es grave pero que sí representa una molestia y un freno para ciertas actividades. Se consciente de ello y aplícate para mejorar todo lo que puedas.
libra	2019-12-13	 Hay un cierto deje de pesimismo en tus pensamientos y lo mejor que puedes hacer para alejarte de eso es no quedarte en casa y salir, incluso si no te apetece demasiado. Saldrás de tu melancolía muy pronto si no te dejas llevar por la inercia.
escorpio	2019-12-13	 Buena jornada hoy, quizá la mejor de toda la semana, porque te hace mucha ilusión el plan que te han propuesto y en el que piensas pasarlo en grande. Así será si te dejas llevar y fluyes con los demás, sin pegas. Todo será bastante agradable.
sagitario	2019-12-13	 Todo va a salir a pedir de boca si no le exiges a los demás lo imposible, así que si quieres que nada te altere hoy, piensa primero en lo que tu eres capaz de hacer y que los demás quizá no. Ten generosidad y verás cómo te es devuelta con creces.
capricornio	2019-12-13	 Si alguien te hace una crítica en las redes sociales o en persona, no te lo tomes a mal porque todo tiene su medida y lo que debes hacer es no darle más importancia que la que tiene. Se objetivo con todo y da a los demás su oportunidad.
